date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:19:01	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:00%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:02	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:01%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:03	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:02%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:04	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:03%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:05	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:04%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:06	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:05%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:07	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:06%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:08	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:07%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:09	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:08%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:10	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:09%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:11	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:10%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:12	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:11%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:13	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:12%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:14	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:13%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:15	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:14%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:16	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:15%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:17	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:16%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:18	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:17%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:19	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:18%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:20	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:19%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:21	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:20%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:22	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:21%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:23	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:22%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:24	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:23%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:25	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:24%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:26	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:25%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:27	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:26%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:28	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:27%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:29	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:28%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:30	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:29%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:31	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:30%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:32	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:31%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:33	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:32%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:34	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:33%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:35	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:34%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:36	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:35%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:37	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:36%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:38	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:37%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:39	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:38%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:40	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:39%20GMT	https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/img/account/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:41	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:40%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:42	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:41%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:43	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:42%20GMT	https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/assets/assets/vendor/akfont/fonts/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:44	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:43%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:45	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:44%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:46	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:45%20GMT	https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css	/Users/ruban/websites/nutzclone/nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.html	(from https://nutz.in/img/demo/business-consulting/services/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:47	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:46%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.webmanifest	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/site.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
18:19:48	108861/108861	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Nov%202022%2010:19:47%20GMT	https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.svg	/Users/ruban/websites/nutzclone/nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/safari-pinned-tab.html	(from https://nutz.in/blogCategory/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/css/theme.min.css)
